id,topic1,topic2,topic3,Score_Sentence,sentiment_rate,lstm
241,0.045395810157060616,0.4981333613395691,0.4564701318740845,-1.1516116249105168,17.7709846900191,3.993511e-06
242,0.14233455061912534,0.8090872168540955,0.04856859147548676,0.1839374686409727,-26.522886857002288,0.9997662
243,0.5826399922370911,0.368907630443573,0.04845964163541794,1.6578347555238313,-57.139543032867614,0.25728947
244,0.08414658159017563,0.6869944930076599,0.2288292646408081,0.8767006802721088,10.717670073155386,0.99880505
245,0.06038868427276611,0.8814702033996582,0.058152612298727036,4.992220003943607,-186.6490924043414,0.99980617
246,0.04861849546432495,0.8867253661155701,0.06460341811180115,0.6834396235178848,-36.09550046733784,0.0050964057
247,0.04184604808688164,0.9156488180160522,0.042502246797084815,3.574132810351613,29.807166164023148,0.9999931999999999
248,0.044979289174079895,0.9083296060562134,0.04668132960796356,3.4333679467210225,-126.43405410255316,0.79751045
249,0.037450864911079414,0.9248635172843932,0.03768632560968399,4.493387468736706,-44.96813643036344,0.9999522
251,0.06883719563484192,0.8617826104164124,0.0693751871585846,-3.768242831577747,-73.03121186470531,0.98368895
252,0.04272866621613503,0.9007806181907654,0.056484855711460114,3.8571354348190896,-217.5737078522447,0.9999995
253,0.041846051812171936,0.9156513810157776,0.042502406984567635,3.574132810351613,29.807166164023148,0.9999943000000001
254,0.4798915386199951,0.4316685795783997,0.08844181150197983,-5.534693877551019,-64.13061846278967,0.8707875
256,0.08765040338039398,0.4661073386669159,0.4462834596633911,-4.738712853562476,-106.46065338099665,0.99860996
258,0.06677152961492537,0.8623480200767517,0.07086047530174255,6.0401978973407555,-565.00453941431,0.999864
260,0.09851830452680588,0.816402018070221,0.085161954164505,-3.396508792196124,-68.0587862676026,4.351139e-06
261,0.03748203441500664,0.9223373532295228,0.040177658200263984,5.614463701920561,-22.72431542151657,0.99985504
262,0.04184605926275253,0.9156495332717896,0.042503636330366135,3.574132810351613,29.807166164023148,0.999986
263,0.16679701209068298,0.6664349436759949,0.16676805913448334,-1.5759637188208615,-42.04428644998833,0.0005456805000000001
264,0.4113207161426544,0.5186443924903871,0.06995139271020889,-2.4456427936565324,-88.03880459924576,0.61698496
265,0.4798377752304077,0.4316639602184296,0.08844245970249176,-5.534693877551019,-64.13061846278967,0.8707875
266,0.04797251895070076,0.7643823623657227,0.1876448541879654,2.4899883814561816,29.281777306685683,0.99999344
267,0.20675919950008392,0.7367434501647949,0.05650200322270394,-4.867960395167241,-168.50628677134253,4.142523e-06
268,0.09389419108629228,0.44597458839416493,0.4601203799247742,-4.176252319109461,-123.06965499197777,0.11165109
269,0.04184604436159134,0.9156512618064879,0.04250214248895645,3.574132810351613,29.807166164023148,0.9999851999999999
270,0.041846055537462234,0.9156506657600404,0.04250413179397583,3.574132810351613,29.807166164023148,0.9999943000000001
271,0.4798873066902161,0.4317002296447754,0.0884876400232315,-5.534693877551019,-64.13061846278967,0.8707875
272,0.4798459410667419,0.4316697716712952,0.0884411409497261,-5.534693877551019,-64.13061846278967,0.8707875
273,0.2942677736282349,0.365234911441803,0.3404783606529236,-4.781408767553758,-75.7161576980952,0.9930110000000001
274,0.06871996819972992,0.8662739992141724,0.06503084301948547,-1.5080062575056217,-51.564733443094156,0.005133629000000001
276,0.03745085000991821,0.9248629808425904,0.03768566995859146,4.145561381780183,35.108644044162624,0.9999949
277,0.04184604808688164,0.9156507253646852,0.042502321302890785,3.574132810351613,29.807166164023148,0.9999931999999999
279,0.0693775862455368,0.8632076978683472,0.06741524487733841,-1.0482033238827446,8.42902927390261,0.99978924
280,0.08407504111528398,0.587541937828064,0.32838281989097595,-2.281148904006047,12.471126266461456,0.0028438865999999997
281,0.4220861196517944,0.4875528812408447,0.09034551680088043,-3.483863312766968,-192.0703920811017,0.97614217
283,0.04184604808688164,0.9156513214111328,0.042503248900175095,3.574132810351613,29.807166164023148,0.9999931999999999
285,0.041846051812171936,0.9156507253646852,0.042502209544181824,3.574132810351613,29.807166164023148,0.9999931999999999
287,0.041846051812171936,0.9156506061553956,0.04250236600637436,4.493387468736706,9.098361932715104,0.9999993
289,0.041846051812171936,0.9156504273414612,0.04250292479991913,4.493387468736706,9.098361932715104,0.9999993
290,0.2952567934989929,0.3871804475784302,0.3174979388713837,-2.866743411518169,-28.397674058277612,0.0150873065
291,0.05865271762013435,0.872435450553894,0.06894957274198532,-6.310222978080121,-274.72974403101875,0.012524188
293,0.04184604808688164,0.9156507849693298,0.042503170669078834,3.574132810351613,29.807166164023148,0.9999931999999999
294,0.3524957001209259,0.3651125729084015,0.2823672890663147,-2.63983161136389,-1.6633085562922243,0.00033342838
296,0.8326647281646729,0.08396226912736893,0.08337274193763733,-6.663762961530121,-131.32837012209734,2.4437904e-06
297,0.666507363319397,0.1667385846376419,0.16675405204296112,-6.914634146341463,-116.52555547146541,0.0007304847
298,0.666507363319397,0.1667385846376419,0.16675405204296112,-2.8607879924953097,-46.38728613836571,0.07518065
299,0.666507363319397,0.1667385846376419,0.16675405204296112,-4.814634146341462,-314.09522367283137,0.014528393999999998
301,0.3539824485778809,0.5804527997970581,0.06559757888317108,-9.932432086173648,-366.19128162341536,0.008329749000000001
302,0.666507363319397,0.1667385846376419,0.16675406694412231,-0.4146341463414634,-43.976212683467395,0.99303514
303,0.7776430249214172,0.1111752986907959,0.11118167638778688,-6.414634146341463,-87.73821155666634,0.9893948
307,0.8309962153434753,0.08458519726991652,0.08442481607198715,-4.201138519924099,-180.16270690878326,0.9114938
309,0.594408392906189,0.05941314995288849,0.3461403846740723,-4.216932996916176,-87.05571250622711,0.015163541
310,0.2791448533535004,0.6683905720710754,0.052457429468631744,2.050294973544973,-45.587310553861606,0.99097514
312,0.44498440623283386,0.4434146285057068,0.11159933358430862,-0.5574912891986062,5.840597102724774,0.00065121055
313,0.279130756855011,0.6683965921401978,0.052493646740913384,2.050294973544973,-45.587310553861606,0.19868445
314,0.3059302866458893,0.0717652440071106,0.622333824634552,-3.2946341463414632,-76.05404839548751,0.7451043
315,0.7057997584342957,0.23663899302482605,0.05756111443042755,-4.053951691541362,-66.8002877940927,2.5779009e-05
316,0.5765933990478516,0.2438657134771347,0.17950482666492462,-3.1235603835029955,-53.13490402518779,0.9993378
318,0.9095507860183716,0.045738358050584786,0.044703442603349686,0.14287416164122807,-55.763550833507786,0.9998203000000001
320,0.29592886567115784,0.6554636955261229,0.04859110340476036,2.3912002227791698,-85.19096980715443,0.99534225
321,0.653696596622467,0.30376383662223816,0.04255396500229836,-6.7510022456243775,-53.01654360987583,0.58043027
322,0.666507363319397,0.1667385846376419,0.16675405204296112,3.5496515679442515,-299.4190964884689,0.0025568604
327,0.8309960365295409,0.08458531647920609,0.08441825211048126,-4.201138519924099,-180.16270690878326,0.88274604
328,0.6263837218284607,0.07328763604164124,0.3003306090831757,-0.33900389424062305,11.37283533971802,0.08481246
329,0.9094089865684508,0.04705540835857392,0.04351629689335823,1.1292851160446624,-118.1705142827298,0.00020301342000000002
330,0.666507363319397,0.1667385846376419,0.16675405204296112,-6.039634146341463,-329.2848612350772,0.0005901456
331,0.6314380168914795,0.048056460916995995,0.3204745054244995,-10.486825490689759,-442.54114572469314,8.463860000000001e-06
332,0.7766175270080566,0.11171699315309523,0.11166536062955856,-4.114634146341463,-193.26914634821452,0.0028859377
334,0.7776310443878174,0.11118396371603012,0.11118501424789427,2.717508710801394,-258.93018270271597,0.9956153
335,0.7652629613876343,0.12348895519971848,0.11124799400568007,-4.728879842166107,-123.98162657661972,0.000111460686
336,0.4511068761348725,0.0894538164138794,0.4595480263233185,-4.879135975781374,-144.935923280884,7.814169e-05
337,0.7755244374275208,0.17574132978916168,0.04874830693006516,-8.400109540545882,-222.3117662413276,4.1246414000000004e-05
338,0.27916818857192993,0.6683850288391113,0.05247948318719864,2.050294973544973,-45.587310553861606,0.99814916
340,0.4088985323905945,0.0884024128317833,0.5027152299880981,2.534389052681736,-282.0424230653665,0.97454745
341,0.6008799076080322,0.2049144059419632,0.19419920444488525,-7.438506476999653,-159.74523342150988,0.026431947999999997
344,0.473835676908493,0.3560343682765961,0.17007727921009064,-9.527608082844813,-146.77333937493108,0.98843706
345,0.7776407599449158,0.11117676645517348,0.11118245124816896,-4.343205574912892,-118.64927530150374,0.009927331999999999
346,0.0668078362941742,0.6503430008888245,0.2828448414802551,1.142063492063492,-205.09144992190028,0.99989605
347,0.3919498920440674,0.1635652780532837,0.4444694817066193,-4.077415877659267,1.4630776939556065,0.23688945
348,0.1668093055486679,0.16683802008628845,0.6663526892662048,-1.0,-138.16431486581655,0.99857295
349,0.026063038036227226,0.029955355450510982,0.9439905285835266,-5.242076144693619,37.78302589734007,0.97994506
352,0.16680927574634552,0.16683804988861084,0.6663526892662048,1.45,-136.4803610096758,0.99875116
353,0.0575898289680481,0.34220296144485474,0.6002253890037537,-2.075973373221229,-204.62575791198657,0.96219003
354,0.06967304646968843,0.2812625467777252,0.6490664482116699,2.4122137404580157,-138.27017866726638,0.9699027
355,0.02606303617358208,0.029947446659207344,0.9439924359321594,-5.242076144693619,37.78302589734007,0.96271455
356,0.02606302872300148,0.029943548142910007,0.9439923763275146,-5.242076144693619,37.78302589734007,0.96271455
358,0.06268174946308136,0.702242374420166,0.2350667119026184,-5.13095576147785,-133.12261209524306,0.9772890999999999
360,0.02606302499771118,0.029956040903925892,0.9439939856529236,-5.242076144693619,37.78302589734007,0.97994506
361,0.04184168949723244,0.04315513372421265,0.9150047898292542,-7.700168868541155,-148.49363546033726,0.9994811
363,0.3333333432674408,0.3333333432674408,0.3333333432674408,-2.55,-43.320322980298975,0.98661387
364,0.5846400260925293,0.0834960788488388,0.33186668157577515,2.653137254901961,-184.43598910772658,0.9999994000000001
365,0.04453900456428528,0.9036839604377748,0.051775835454463966,-3.398315803870083,-100.10000597772293,0.97377515
368,0.1112990453839302,0.444153904914856,0.44454479217529297,-6.901851851851853,-203.1690176888194,0.00035068393
370,0.026063030585646633,0.029911300167441368,0.9439800977706908,-5.242076144693619,37.78302589734007,0.36198455
